text,label
 Lovely ,16
" BREAKING: For the first time, Chicago Election spokesperson Jim Allen says his agency urged Gov Pritzker to prohibit vo…",16
📢‼️UPDATE: The court denied our motion to expand vote-by-mail in the face of COVID19. BUT the case isn’t over yet.… ,16
 Sanders by remaining in the race will prevent Biden from assuming control of the DNC. planning for virtual convention an…,16
THIS is history of Congress.Ex-Chief Election Commissioner not only sent to Rajya Sabha but also co-opted in UPA's… ,16
 Report: ‘Blackface’ Trudeau Paid Over $2 Million to Cover Up Alleged Underage Sex Affair Before Election - Conservative…,16
The most ineffective blustering I’ve ever heard from Gov Stitt. You let all the cities do the heavy-lifting and lef… ,16
this generation don’t take anything seriously lmao the only good thing to come out of that is the memes cause fuck… ,16
 The gravity in these words! The President of the United States just implied that the Corona Virus was not a natural occu…,16
" kick the leadership election down the road, keep corbyn for the sheer fucking hell of it. boil the piss of everyone who…",16
" For the first time since oddsmakers started taking bets in February of 2017,  Donald Trump is no longer the overall fa…",16
Mayor Gallego Cityof Phoenix AZ What are doing about the voting for the Democratic Presidential Election? You could'… ,16
"100 years ago, Mujibur Rahman was born. Began his political career in 1938 representing Bengal’s interest in India.… ",16
' Trump is Toast': Fox's Charles Gasparino Says That Wall Street Sees a Blue Wave Coming - ,16
 jeffnzmm nbcchicago Gov Pritzker cookcountyclerk Hi Jeff -- please call the Election Protection hotline at 866-OUR-VOTE…,16
" look, we killed people in the 1918 flu pandemic by holding an election so there's no reason we can't do that again",16
"neolibtarded I wish I could help you understand, but I don't, myself. It's a mixture of media bias informing peopl… ",16
" The implication that voter suppression was at play in Michigan was ""misinformed and dangerous,"" said Jake Rollow, spokesma…",16
 NEW: Chicago election officials just said they urged Gov. Pritzker's office to postpone today's election.,16
 Bernie is handing Sleepy Joe his ass in the Dem Debate tonight... it's no wonder the DNC has to rig the election again…,16
 Illinois just had its first death due to coronavirus   You think this will be the last?   Tell me again why we aren’t…,16
 Sanders by remaining in the race will prevent Biden from assuming control of the DNC. planning for virtual convention an…,16
Sign the petition to your state election officials: Vote by Mail must be available to ALL voters. . Take action her… ,16
$RF / Regions Financial files form 8-K - Departure of Directors or Certain Officers; Election of Directors; Appoint… ,16
 Well well well   Illinois News Station Mistakenly Airs Election Results Day Before Primary Showing Joe Biden Victory https://…,16
" Election Day issues: At the 5th precinct in Chicago's 38th Ward, an election judge told me that their ballot counting mach…",16
 Let's make one thing clear: It was the election of President real Donald Trump that improved the lives in the Black Comm…,16
 A Cairns mayoral candidate with a Ph D in public health and social policy has called for local government elections to b…,16
"Continuing an election in a way that literally endangers the lives of the people voting and then pulling the ""berni… ",16
 FLORIDA ELECTION UPDATE: There is massive voter suppression happening to students in the wake of COVID19   Thousands of stud…,16
" BREAKING: For the first time, Chicago Election spokesperson Jim Allen says his agency urged Gov Pritzker to prohibit vo…",16
" While we all hunker down and face this crisis, quietly the DOJ drops charges against Russian companies that helped Trump win…",16
 The Kevin Rudd we are seeing now is the one we admired so much when he won the 2007 election and amazingly saved Australia from…,16
" INBOX: Ohio House Speaker Householder OH announces ""I am contacting Republican House members and the Minority Leader is contac…",16
" Early voting totals have already surpassed 2016 in AZ !  Cute lady wearing a mask, 82 yrs old, said she’d never miss this…",16
NBCNews feistsheindlin1 Why does this man have a discolored face? Why has William Barr  stopped the investigation… ,16
 Remarkable that not just one but THREE black women are the most frequently talked about potential running mates for either…,16
 Well well well   Illinois News Station Mistakenly Airs Election Results Day Before Primary Showing Joe Biden Victory https://…,16
 The gravity in these words! The President of the United States just implied that the Corona Virus was not a natural occu…,16
"Ian Dunt Mostly Writing Ditto for the U.S.  And in an election year, our choices are Joe I’m losing my mind Biden, or Twitter Trump.",16
Emma Kennedy Boris Johnson You were complicit in the election of Boris Johnson ,16
"The COVID-19 outbreak is delaying some elections around the country, but WI's April 7th primary is currently still… ",16
 Voting by Mail Will Save the 2020 Election ,16
" Election Day so far: 5/8 election staff are elderly, we were provided with no cleaning supplies, we are missing an ENTI…",16
 Our media really is garbage.  Both CNN and MSNBC had hosts this morning say that Gov De Wine defied an order from a judge re…,16
lesblanchett Retention_Pond ad_quig cookcountyclerk You don't kiss anybody or shake hands at the polls. The onl… ,16
 NEW: Chicago election officials just said they urged Gov. Pritzker's office to postpone today's election.,16
tekkysuicide Gov Ron De Santis Poefor Mayor nikkifried They can’t explain it and they won’t. If the bars needed to… ,16
 Illinois is closing down polling locations across the state but still having the election tomorrow.  Why? Why are we fo…,16
" This happened: As the US recorded its largest single-day increase in coronavirus deaths on Monday, the DOJ quietly dismissed t…",16
" Destroy the Economy and Stock Market.   Shut down sporting events , public gatherings , restaurants , clubs , bars , chur…",16
New Vegas Saviour squizxy If you vote libertarian i don't think you should be giving anybody advice on who to vote… ,16
" If you're in Illinois, they didn't postpone the election.  It's today.  Get out and vote for anthonyvclark20 if you're…",16
" Students who go to their polling location today are not allowed to void their mail-in ballots, but are given PROVISIONALS…",16
 U.S. Justice Dept. abandons prosecution of Russian firm indicted in Mueller election interference probe ,16
 FLORIDA ELECTION UPDATE: There is massive voter suppression happening to students in the wake of COVID19   Thousands of stud…,16
" There’s fear that Trump will use state of emergency to cancel the election. He won’t, because he knows the Const. ends h…",16
Tell Congress to protect the November election from the coronavirus and real Donald Trump -- and pass the national v… ,16
 🤔 Coincidence that Soros is the owner if  Wu Xi Pharma Tech in China?  Election interference?  🇺🇸 RT if you think COVID-19…,16
mfstern real Donald Trump And someone pulled him aside and told him that working hard to control the virus might le… ,16
" Trump is taking a ""sombre tone"" and ""taking the Corona virus pandemic seriously"" because he realizes that it poses a threat t…",16
Kyle Kulinski Tom Perez The DNC has one agenda - and it’s not a fair election. It’s to destroy Bernie again - becau… ,16
 FLORIDA ELECTION UPDATE: There is massive voter suppression happening to students in the wake of COVID19   Thousands of stud…,16
 History will have found that Bernie Sanders did win the 2020 Election just like ballots found from 2016 that would have won…,16
" Question: What does a Russian industrialist, Oleg Deripaska, senatemajldr, and an aluminum plant in Kentucky all have i…",16
" 762 poll workers, including ones at my precinct didn’t show up, and my family wasn’t allowed to vote. The amount of people…",16
" While we all hunker down and face this crisis, quietly the DOJ drops charges against Russian companies that helped Trump win…",16
" Question: What does a Russian industrialist, Oleg Deripaska, senatemajldr, and an aluminum plant in Kentucky all have i…",16
"sahilkapur Joe Biden should have ewarren as VP, win the election against Trump, and immediately resign from the presidency 😂",16
 The Coronavirus Outbreak Has Made Primary Voting In Illinois A Mess ,16
 johndumelo1 But on the low... Dumelo dey job pass the MP mpo oo.: he’s really working hard. I pray he wins the electio…,16
" While we all hunker down and face this crisis, quietly the DOJ drops charges against Russian companies that helped Trump win…",16
 please SHARE this. i am an election judge in Chicago and have received ZERO communication of precautions. Fiorella_im …,16
Danny Filer they sent Stanley out before the election to say racist shit and shore up the right wing vote for Boris… ,16
 Well well well   Illinois News Station Mistakenly Airs Election Results Day Before Primary Showing Joe Biden Victory https://…,16
 Many believe the Coronavirus was intentionally spread by the deep state and DNC to destroy our economy and make our Presiden…,16
John Edw07365572 kirsteelouisee jeremycorbyn no they don't.  but let's not bother with facts. which of course was… ,16
" For the first time since oddsmakers started taking bets in February of 2017,  Donald Trump is no longer the overall fa…",16
kimmurphy100 ad_quig rhonda_harbison cookcountyclerk In a pandemic you’re supposed to not go out to crowded pla… ,16
Tony Toucha TK_Aston seanhannity Biden has the most delegates and is more popular than Commi Bernie. You can’t wi… ,16
" Cancel the Labour leadership election because the country needs the leader we already have, now more than ever",16
 The gravity in these words! The President of the United States just implied that the Corona Virus was not a natural occu…,16
shaunking Kyle Kulinski I am begging the left to please stop treating this like a legitimate election. The results have to be scrapped.,16
The Chinese are trying to steal the election for their man Biden. ,16
" Early voting totals have already surpassed 2016 in AZ !  Cute lady wearing a mask, 82 yrs old, said she’d never miss this…",16
 The gravity in these words! The President of the United States just implied that the Corona Virus was not a natural occu…,16
"Shave_The Whales Reticent Turnip If let’s say five states refuse to hold an election, you don’t think that would fu… ",16
"Sorry, this is even dumber because the Union’s Presidential election was held long after the Confederacy had penetr… ",16
Remember how every Dem candidate talked about “pragmatism” and then got out progressed by Republicans? This party s… ,16
 Well well well   Illinois News Station Mistakenly Airs Election Results Day Before Primary Showing Joe Biden Victory https://…,16
There’s like no line to vote this feels like the twilight zone last election I was in line for 4 hours,16
" You take tramadol, cocaine and Viagra before sex, later you will say Nigeria cannot have a free and fair election... Is your…",16
 Sanders by remaining in the race will prevent Biden from assuming control of the DNC. planning for virtual convention an…,16
 a horrendous precedent if governor is allowed to violate a court order and delay an election. This is unconscionable htt…,16
" Election Day so far: 5/8 election staff are elderly, we were provided with no cleaning supplies, we are missing an ENTI…",16
"He should, as should many conservative politicians. As is necessary to break the two party system. But a split demo… ",16
 Well well well   Illinois News Station Mistakenly Airs Election Results Day Before Primary Showing Joe Biden Victory https://…,16
 Huh??👀👀  Illinois News Station Mistakenly Airs Election Results Day Before Primary Showing Joe Biden Victory  WCIA aire…,16
" While we all hunker down and face this crisis, quietly the DOJ drops charges against Russian companies that helped Trump win…",16
" Moscow Mitch is going to pass House Bill today so he says, to get help rolling and then take up preparation of Republi…",16
 Hey Bernie Sanders!  Are you really gonna sit back and let the DNC fuck voters over AGAIN?   Look at all the evidence: T…,16
" Election Day so far: 5/8 election staff are elderly, we were provided with no cleaning supplies, we are missing an ENTI…",16
 Am I the only one thinking canceling these elections are trial balloons by Republicans to see of they can get away with p…,16
" Not a Joke:  This is Sherry on FB. An Illinois station broadcasted the election results today, a day before the election (…",16
 I just voted in the Florida Primary for Bernie Sanders. The fact the election was held today despite the risks to everyo…,16
 The final coup de grace of a fundementally illegitimate election ,16
 Kudos to Ohio Governor Mike De Wine for SOMEHOW predicting that an election during a pandemic was a bad idea.  Shame on Ari…,16
Ohio’s Primary could be over. Lawsuits being filed tonight.   Is Ohio's election over? Group plans lawsuit over new… ,16
Joe Biden move to left policies or lose this election. Come Get My Vote,16
 Well well well   Illinois News Station Mistakenly Airs Election Results Day Before Primary Showing Joe Biden Victory https://…,16
 Who is complaining about people wanting to postpone an election due to a pandemic ? Is this debate actually happening r…,16
" 762 poll workers, including ones at my precinct didn’t show up, and my family wasn’t allowed to vote. The amount of people…",16
 This thread illustrates the new dire need for a simple election security measure:   Vote by mail.  Voting by mail solves: Lines…,16
"wynnsworld owillis EARLY VOTE instead, please don't  mail vote in FL, some trifle counties blame the janitors for… ",16
 What would be indicative of election fraud in the US?  I understand no one on either side of elections want to talk about t…,16
" 762 poll workers, including ones at my precinct didn’t show up, and my family wasn’t allowed to vote. The amount of people…",16
" If Bernie or Biden want to win in November, they need to be looking at adding UBI to their platforms RIGHT NOW. The publi…",16
" 762 poll workers, including ones at my precinct didn’t show up, and my family wasn’t allowed to vote. The amount of people…",16
" BREAKING: For the first time, Chicago Election spokesperson Jim Allen says his agency urged Gov Pritzker to prohibit vo…",16
"Andrew Yang You're the only campaign I've ever donated to, outside of a MAGA shirt I bought in 2016 lol.  I'm still… ",16
 Jesus Christ. If this were a Latin American election we'd be drafting plans for a coup already  http…,16
 The final coup de grace of a fundementally illegitimate election,16
" While we all hunker down and face this crisis, quietly the DOJ drops charges against Russian companies that helped Trump win…",16
" BREAKING: civilrightsorg, Lawyers Comm, MALDEF, and NAACP_LDF urge Congress and ALL state election officials to adopt…",16
 FLORIDA ELECTION UPDATE: There is massive voter suppression happening to students in the wake of COVID19   Thousands of stud…,16
 Here is a conversation where Naomi AKlein and I have the kind of conversation a lot of us are having at home and with ou…,16
" If there was an election for President of the world, I’d vote Bill Gates 11 out of 10 times. His mind is beyond our dimension…",16
 The gravity in these words! The President of the United States just implied that the Corona Virus was not a natural occu…,16
"I'm seeing a large amount of ""we've already lost the 2020 election"" tweets, which is kind of surprising for people… ",16
real Donald Trump What USA needs is a new President. That the world can respect. Biden have experience with the war… ,16
 uskiwiblend Timber Ghost7 Miller Crime Robert Vos Frere wellswoman will_not_quit democrats Bernie Sanders Why did Illino…,16
.Gov Mike De Wine  This country voted during the Civil War and during the 1918 Pandemic. For you to defy a court orde… ,16
 FLORIDA ELECTION UPDATE: There is massive voter suppression happening to students in the wake of COVID19   Thousands of stud…,16
 =&gt; TRUE STORY:  We were in Cambodia when Trump won the election.  Our incredulous guide asked how something like that could h…,16
demsrdopes Caliphate_Crush ujblack MVZexplorer Rosalee Adams dontcavitate Mcginn Keven JACKLARKIN1… ,16
 Good to see some prosecutors joining public defenders across the nation seeking to keep people out of jails and reduce the so…,16
 Trump can't cancel or postpone the November election over coronavirus - Business Insider. H/T ⁦Bruce Feiler⁩  …,16
 LMAO!! How much More PROOF Do Americans Need Before they finally undertsand ITS RIGGED!! Democrats are NOT and NEVER will…,16
 How’s your Election Day going? COVID19 Barrington IL Gov Pritzker cookcountyclerk ,16
" Question: What does a Russian industrialist, Oleg Deripaska, senatemajldr, and an aluminum plant in Kentucky all have i…",16
" Despite CDC Coronavirus warnings, primaries are being held in FL, AZ and IL.   Polling sites are understaffed. In Chi…",16
 History will look back at 2020 as the greatest over-reaction in medical history.  It will become a textbook example of how…,16
Suspect in CNN US election meddling report charged with money laundering  ,16
" The implication that voter suppression was at play in Michigan was ""misinformed and dangerous,"" said Jake Rollow, spokesma…",16
 FLORIDA ELECTION UPDATE: There is massive voter suppression happening to students in the wake of COVID19   Thousands of stud…,16
JRubin Blogger Yes Hack Republican tell us what you think  The Primary Election is going to June. It's called Democ… ,16
 Sanders by remaining in the race will prevent Biden from assuming control of the DNC. planning for virtual convention an…,16
" I love when someone makes me see something in a new light. Here, jimmy_dore confronts the ridiculous notion of closin…",16
 Hey Bernie Sanders!  Are you really gonna sit back and let the DNC fuck voters over AGAIN?   Look at all the evidence: T…,16
chuckwoolery Canceling elections could be the plan. Democrats love mail in ballots. That gives them full control.… ,16
" 762 poll workers, including ones at my precinct didn’t show up, and my family wasn’t allowed to vote. The amount of people…",16
 Reminder: The DNC has established a legal precedent in an adjudicated case that they are under no legal obligation to hol…,16
 Ohio Supreme Court delays today's primary after 11th hour appeal.  In the past 24 hours the Ohio primary went from being on…,16
 Sanders by remaining in the race will prevent Biden from assuming control of the DNC. planning for virtual convention an…,16
" rachel_joyy Hi there! Can you please report this to the Election Protection hotline at 866-OUR-VOTE, so nonpartisan train…",16
" We need Venezuela to get the UN to condemn the discrepancies in US exit polls.  Similar to Guaido et al, the US has refused…",16
" While we all hunker down and face this crisis, quietly the DOJ drops charges against Russian companies that helped Trump win…",16
real Donald Trump War? Is there an American election afoot?,16
" I obtained this report on Illinois Primary from Tim O'Brien, professor in Cook County, Illinois.   ""I went to my polling pla…",16
"Black Queen Kiss brprigge Needle_of_Arya Gov Pritzker cookcountyclerk how is voting on election day ""waiting til shyt is too late""",16
" While we all hunker down and face this crisis, quietly the DOJ drops charges against Russian companies that helped Trump win…",16
 FLORIDA ELECTION UPDATE: There is massive voter suppression happening to students in the wake of COVID19   Thousands of stud…,16
" We need Venezuela to get the UN to condemn the discrepancies in US exit polls.  Similar to Guaido et al, the US has refused…",16
 Hey Bernie Sanders!  Are you really gonna sit back and let the DNC fuck voters over AGAIN?   Look at all the evidence: T…,16
$RF / Regions Financial files form 8-K - Departure of Directors or Certain Officers; Election of Directors; Appoint… ,16
 Well well well   Illinois News Station Mistakenly Airs Election Results Day Before Primary Showing Joe Biden Victory https://…,16
" Election Day issues: At the 5th precinct in Chicago's 38th Ward, an election judge told me that their ballot counting mach…",16
 Let's make one thing clear: It was the election of President real Donald Trump that improved the lives in the Black Comm…,16
 A Cairns mayoral candidate with a Ph D in public health and social policy has called for local government elections to b…,16
"Continuing an election in a way that literally endangers the lives of the people voting and then pulling the ""berni… ",16
 FLORIDA ELECTION UPDATE: There is massive voter suppression happening to students in the wake of COVID19   Thousands of stud…,16
" BREAKING: For the first time, Chicago Election spokesperson Jim Allen says his agency urged Gov Pritzker to prohibit vo…",16
" While we all hunker down and face this crisis, quietly the DOJ drops charges against Russian companies that helped Trump win…",16
 The Kevin Rudd we are seeing now is the one we admired so much when he won the 2007 election and amazingly saved Australia from…,16
" INBOX: Ohio House Speaker Householder OH announces ""I am contacting Republican House members and the Minority Leader is contac…",16
" Early voting totals have already surpassed 2016 in AZ !  Cute lady wearing a mask, 82 yrs old, said she’d never miss this…",16
NBCNews feistsheindlin1 Why does this man have a discolored face? Why has William Barr  stopped the investigation… ,16
 Remarkable that not just one but THREE black women are the most frequently talked about potential running mates for either…,16
 Well well well   Illinois News Station Mistakenly Airs Election Results Day Before Primary Showing Joe Biden Victory https://…,16
 The gravity in these words! The President of the United States just implied that the Corona Virus was not a natural occu…,16
"Ian Dunt Mostly Writing Ditto for the U.S.  And in an election year, our choices are Joe I’m losing my mind Biden, or Twitter Trump.",16
Emma Kennedy Boris Johnson You were complicit in the election of Boris Johnson ,16
"The COVID-19 outbreak is delaying some elections around the country, but WI's April 7th primary is currently still… ",16
 Voting by Mail Will Save the 2020 Election ,16
" Election Day so far: 5/8 election staff are elderly, we were provided with no cleaning supplies, we are missing an ENTI…",16
 Our media really is garbage.  Both CNN and MSNBC had hosts this morning say that Gov De Wine defied an order from a judge re…,16
lesblanchett Retention_Pond ad_quig cookcountyclerk You don't kiss anybody or shake hands at the polls. The onl… ,16
 NEW: Chicago election officials just said they urged Gov. Pritzker's office to postpone today's election.,16
tekkysuicide Gov Ron De Santis Poefor Mayor nikkifried They can’t explain it and they won’t. If the bars needed to… ,16
 Illinois is closing down polling locations across the state but still having the election tomorrow.  Why? Why are we fo…,16
" This happened: As the US recorded its largest single-day increase in coronavirus deaths on Monday, the DOJ quietly dismissed t…",16
" Destroy the Economy and Stock Market.   Shut down sporting events , public gatherings , restaurants , clubs , bars , chur…",16
New Vegas Saviour squizxy If you vote libertarian i don't think you should be giving anybody advice on who to vote… ,16
" If you're in Illinois, they didn't postpone the election.  It's today.  Get out and vote for anthonyvclark20 if you're…",16
" Students who go to their polling location today are not allowed to void their mail-in ballots, but are given PROVISIONALS…",16
 U.S. Justice Dept. abandons prosecution of Russian firm indicted in Mueller election interference probe ,16
 FLORIDA ELECTION UPDATE: There is massive voter suppression happening to students in the wake of COVID19   Thousands of stud…,16
" There’s fear that Trump will use state of emergency to cancel the election. He won’t, because he knows the Const. ends h…",16
Tell Congress to protect the November election from the coronavirus and real Donald Trump -- and pass the national v… ,16
 🤔 Coincidence that Soros is the owner if  Wu Xi Pharma Tech in China?  Election interference?  🇺🇸 RT if you think COVID-19…,16
mfstern real Donald Trump And someone pulled him aside and told him that working hard to control the virus might le… ,16
" Trump is taking a ""sombre tone"" and ""taking the Corona virus pandemic seriously"" because he realizes that it poses a threat t…",16
Kyle Kulinski Tom Perez The DNC has one agenda - and it’s not a fair election. It’s to destroy Bernie again - becau… ,16
 FLORIDA ELECTION UPDATE: There is massive voter suppression happening to students in the wake of COVID19   Thousands of stud…,16
 History will have found that Bernie Sanders did win the 2020 Election just like ballots found from 2016 that would have won…,16
" Question: What does a Russian industrialist, Oleg Deripaska, senatemajldr, and an aluminum plant in Kentucky all have i…",16
" 762 poll workers, including ones at my precinct didn’t show up, and my family wasn’t allowed to vote. The amount of people…",16
" While we all hunker down and face this crisis, quietly the DOJ drops charges against Russian companies that helped Trump win…",16
" Question: What does a Russian industrialist, Oleg Deripaska, senatemajldr, and an aluminum plant in Kentucky all have i…",16
"sahilkapur Joe Biden should have ewarren as VP, win the election against Trump, and immediately resign from the presidency 😂",16
 The Coronavirus Outbreak Has Made Primary Voting In Illinois A Mess ,16
 johndumelo1 But on the low... Dumelo dey job pass the MP mpo oo.: he’s really working hard. I pray he wins the electio…,16
" While we all hunker down and face this crisis, quietly the DOJ drops charges against Russian companies that helped Trump win…",16
 please SHARE this. i am an election judge in Chicago and have received ZERO communication of precautions. Fiorella_im …,16
Danny Filer they sent Stanley out before the election to say racist shit and shore up the right wing vote for Boris… ,16
 Well well well   Illinois News Station Mistakenly Airs Election Results Day Before Primary Showing Joe Biden Victory https://…,16
 Many believe the Coronavirus was intentionally spread by the deep state and DNC to destroy our economy and make our Presiden…,16
John Edw07365572 kirsteelouisee jeremycorbyn no they don't.  but let's not bother with facts. which of course was… ,16
" For the first time since oddsmakers started taking bets in February of 2017,  Donald Trump is no longer the overall fa…",16
kimmurphy100 ad_quig rhonda_harbison cookcountyclerk In a pandemic you’re supposed to not go out to crowded pla… ,16
Tony Toucha TK_Aston seanhannity Biden has the most delegates and is more popular than Commi Bernie. You can’t wi… ,16
" Cancel the Labour leadership election because the country needs the leader we already have, now more than ever",16
 The gravity in these words! The President of the United States just implied that the Corona Virus was not a natural occu…,16
marwahdaflaaa Melat Gizaw2 orwhatever_ I’m so happy my mum so stopped using that app 🤣🤣😭😭 recipes and fake news 🤣🤣🤣🤣,17
" Why do we hate the Fake News MSM?  Look at the headline. Oh, and he had leukemia AND pneumonia (NOT in the headline.)  https:…",17
Latinaproducer karenamyatt The Rick Wilson Fake News Fighter repeating something that is hard to verify and often r… ,17
Devon Kennard would you mind telling us if you’re officially released pls or was it fake news 🥺,17
 A woman in New Jersey who tested positive for coronavirus provided hospital workers with a fake name and address and then left…,17
WFKARS She didn’t want to pay the licensing fee to use “Fake News”,17
" My God... Trump ends his press conference by saying no offer was made to the U.S. to have the WHO-certified test, says any…",17
" My God... Trump ends his press conference by saying no offer was made to the U.S. to have the WHO-certified test, says any…",17
 This is NO TIME for Fake News but sadly it’s prevalent. In 24 hours...  ❌ NO real Donald Trump did not tell governors t…,17
r Uv With his fingers in his ears going “LA LA LA FAKE NEWS LA LA LA”,17
" My God... Trump ends his press conference by saying no offer was made to the U.S. to have the WHO-certified test, says any…",17
" While Greece is fighting the virus, Turkish fake news, and invaders at the land and sea borders, opposition leader Alexi…",17
" My God... Trump ends his press conference by saying no offer was made to the U.S. to have the WHO-certified test, says any…",17
 This man should be booked immediately for fear mongering and spreading fake news about NPR.  Amit Shah HMOIndia …,17
" My God... Trump ends his press conference by saying no offer was made to the U.S. to have the WHO-certified test, says any…",17
 newtgingrich No. Stop your lies right there.  NBC said that Rex Tillerson was leaving. Trump said that was a lie and that th…,17
" The fake-news complex NEVER takes a vacation, even during a national emergency. Shameful. 👇🏻👇🏻 ",17
" My God... Trump ends his press conference by saying no offer was made to the U.S. to have the WHO-certified test, says any…",17
2020 and the church is still acting like science is fake news. ,17
CNBC: Trump dismissed coronavirus pandemic worry in January — now claims he long warned about it. Not so He band Ch… ,17
" My God... Trump ends his press conference by saying no offer was made to the U.S. to have the WHO-certified test, says any…",17
Sunchild XVI hertoohot Fake news bro stop spreading negativity,17
" My God... Trump ends his press conference by saying no offer was made to the U.S. to have the WHO-certified test, says any…",17
" My God... Trump ends his press conference by saying no offer was made to the U.S. to have the WHO-certified test, says any…",17
" My God... Trump ends his press conference by saying no offer was made to the U.S. to have the WHO-certified test, says any…",17
"Ali Velshi _scottbecker_ Here's your ""fake news"" President, Republicans. Do you have the critical thinking skills… ",17
Coleton Emr Gay Mafia1969 Ivanka Trump Fake news. GFY.,17
" Why do we hate the Fake News MSM?  Look at the headline. Oh, and he had leukemia AND pneumonia (NOT in the headline.)  https:…",17
" Gillum still has some explaining to do, but the establishment media, which are equal parts corrupt and useless, have allow…",17
" My God... Trump ends his press conference by saying no offer was made to the U.S. to have the WHO-certified test, says any…",17
 An older relative of mine told me she'd read that being well-hydrated can kill coronavirus for complicated reasons. She c…,17
 The woke fake news media is very surprised that repeating the CCP's talking points and acting outraged when people pointed…,17
" Why do we hate the Fake News MSM?  Look at the headline. Oh, and he had leukemia AND pneumonia (NOT in the headline.)  https:…",17
 Dana Bash CNN mschlapp I’m sure after this pro-Trump commentary Fake News CNN CEO Zucker ordered her into his  office a…,17
" Why do we hate the Fake News MSM?  Look at the headline. Oh, and he had leukemia AND pneumonia (NOT in the headline.)  https:…",17
" My God... Trump ends his press conference by saying no offer was made to the U.S. to have the WHO-certified test, says any…",17
" Officials in New Jersey say they have now located a woman who gave hospital officials a fake name, tested positive for coronaviru…",17
" I've been seeing reports of Google opening up a censorship valve or something. I am reserving judgement, because when I…",17
" Gillum still has some explaining to do, but the establishment media, which are equal parts corrupt and useless, have allow…",17
" Of course its been going on for years ,FAKE NEWS !!!",17
" Why do we hate the Fake News MSM?  Look at the headline. Oh, and he had leukemia AND pneumonia (NOT in the headline.)  https:…",17
" I've been seeing reports of Google opening up a censorship valve or something. I am reserving judgement, because when I…",17
" My God... Trump ends his press conference by saying no offer was made to the U.S. to have the WHO-certified test, says any…",17
 An older relative of mine told me she'd read that being well-hydrated can kill coronavirus for complicated reasons. She c…,17
" Why do we hate the Fake News MSM?  Look at the headline. Oh, and he had leukemia AND pneumonia (NOT in the headline.)  https:…",17
 Any sauce on this? Fake news? ,17
"I'm sure next he's going to say he never said it was a hoax. . .""fake news""😡😡🙄🙄🤦🤦 ",17
Ali Velshi Preet Bharara We are just a press conference away from Trump saying “Many people are saying Obama was pa… ,17
 This is NO TIME for Fake News but sadly it’s prevalent. In 24 hours...  ❌ NO real Donald Trump did not tell governors t…,17
" My God... Trump ends his press conference by saying no offer was made to the U.S. to have the WHO-certified test, says any…",17
IL03   This is UNPRECEDENTED!!!  I'm not taking it!!!  I'll send it back because it's FAKE $$$ typed up on the NY… ,17
 Buzzfeed claiming that Gov's made a u-turn on Covid-19 strategy when it's a change-of-tack CMO/CSO always said will ha…,17
 Stelter goes bonkers and lashes out at the Surgeon General for calling out him and others for politicizing the virus.…,17
" My God... Trump ends his press conference by saying no offer was made to the U.S. to have the WHO-certified test, says any…",17
" My God... Trump ends his press conference by saying no offer was made to the U.S. to have the WHO-certified test, says any…",17
" Everyone slow down on retweeting certain things. 👇🏻👌🏻  ""Text messages about national quarantine and 'Stafford Act' are fa…",17
 ICYMI:Gov. Kemp warns of fake emergency information spreading online  gapol,17
"99freemind Michael99846133 The virus is real. The news is fake. To Trump, even one life is too much. This war is… ",17
" My God... Trump ends his press conference by saying no offer was made to the U.S. to have the WHO-certified test, says any…",17
" My God... Trump ends his press conference by saying no offer was made to the U.S. to have the WHO-certified test, says any…",17
" My God... Trump ends his press conference by saying no offer was made to the U.S. to have the WHO-certified test, says any…",17
" Good Morning to another Coronavirus Day  As I am forced apart from my only child, locked up in my house, and surrounded…",17
" My God... Trump ends his press conference by saying no offer was made to the U.S. to have the WHO-certified test, says any…",17
" My God... Trump ends his press conference by saying no offer was made to the U.S. to have the WHO-certified test, says any…",17
" My God... Trump ends his press conference by saying no offer was made to the U.S. to have the WHO-certified test, says any…",17
 The overlap in the Venn diagram of Christian fundamentalists and people who consistently share fake news and wild cons…,17
" My God... Trump ends his press conference by saying no offer was made to the U.S. to have the WHO-certified test, says any…",17
 A woman in New Jersey who tested positive for coronavirus provided hospital workers with a fake name and address and then left…,17
" My God... Trump ends his press conference by saying no offer was made to the U.S. to have the WHO-certified test, says any…",17
Has the music industry given ugly fake news too far?,17
WDat50 Fake news!,17
"pleasesaveour karolcummins Trump Must Go9 real Donald Trump Yeah, but they know if they keep saying the kits are av… ",17
"kevinchittumm This is the final straw, I'm reporting this tweet for fake news, incorrect opinions Switch For Life",17
" The liberal media is now bashing Trump for referring to the coronavirus as the Wuhan or Chinese virus, claiming it’s “r…",17
" My God... Trump ends his press conference by saying no offer was made to the U.S. to have the WHO-certified test, says any…",17
" My God... Trump ends his press conference by saying no offer was made to the U.S. to have the WHO-certified test, says any…",17
 A woman in New Jersey who tested positive for coronavirus provided hospital workers with a fake name and address and then left…,17
" My God... Trump ends his press conference by saying no offer was made to the U.S. to have the WHO-certified test, says any…",17
" JOE,Politicians andFourth Estate,STHU and lay off the fake news for your  own political gain. All your doing is creating Polit…",17
" Why do we hate the Fake News MSM?  Look at the headline. Oh, and he had leukemia AND pneumonia (NOT in the headline.)  https:…",17
 A woman in New Jersey who tested positive for coronavirus provided hospital workers with a fake name and address and then left…,17
